year,month,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,date,state,year_quarter
2016,9,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),915286.0,MMCF,2016-09-01,U.S.,2016Q3
2016,9,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1774412.0,MMCF,2016-09-01,U.S.,2016Q3
2016,9,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3445.0,MMCF,2016-09-01,U.S.,2016Q3
2016,9,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),603868.0,MMCF,2016-09-01,U.S.,2016Q3
2016,10,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),47637.0,MMCF,2016-10-01,U.S.,2016Q4
2016,10,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),622720.0,MMCF,2016-10-01,U.S.,2016Q4
2016,10,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),128669.0,MMCF,2016-10-01,U.S.,2016Q4
2016,10,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1748897.0,MMCF,2016-10-01,U.S.,2016Q4
2016,10,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),191437.0,MMCF,2016-10-01,U.S.,2016Q4
2016,10,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3560.0,MMCF,2016-10-01,U.S.,2016Q4
2016,10,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),743796.0,MMCF,2016-10-01,U.S.,2016Q4
2016,10,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),187385.0,MMCF,2016-10-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),125558.0,MMCF,2016-11-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1979957.0,MMCF,2016-11-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),53930.0,MMCF,2016-11-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3445.0,MMCF,2016-11-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),662046.0,MMCF,2016-11-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),654119.0,MMCF,2016-11-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),280600.0,MMCF,2016-11-01,U.S.,2016Q4
2016,11,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),379746.0,MMCF,2016-11-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),794164.0,MMCF,2016-12-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),670787.0,MMCF,2016-12-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),128282.0,MMCF,2016-12-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3560.0,MMCF,2016-12-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),72600.0,MMCF,2016-12-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2665391.0,MMCF,2016-12-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),462687.0,MMCF,2016-12-01,U.S.,2016Q4
2016,12,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),734194.0,MMCF,2016-12-01,U.S.,2016Q4
2017,1,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),78712.0,MMCF,2017-01-01,U.S.,2017Q1
2017,1,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),830917.0,MMCF,2017-01-01,U.S.,2017Q1
2017,1,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),479371.0,MMCF,2017-01-01,U.S.,2017Q1
2017,1,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2708217.0,MMCF,2017-01-01,U.S.,2017Q1
2017,1,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),126894.0,MMCF,2017-01-01,U.S.,2017Q1
2017,1,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4094.0,MMCF,2017-01-01,U.S.,2017Q1
2017,1,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),659623.0,MMCF,2017-01-01,U.S.,2017Q1
2017,1,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),734212.0,MMCF,2017-01-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),359436.0,MMCF,2017-02-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),62816.0,MMCF,2017-02-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),568781.0,MMCF,2017-02-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2161185.0,MMCF,2017-02-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3698.0,MMCF,2017-02-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),116217.0,MMCF,2017-02-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),649811.0,MMCF,2017-02-01,U.S.,2017Q1
2017,2,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),579458.0,MMCF,2017-02-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),371668.0,MMCF,2017-03-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),131579.0,MMCF,2017-03-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),579941.0,MMCF,2017-03-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4094.0,MMCF,2017-03-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),67554.0,MMCF,2017-03-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),696319.0,MMCF,2017-03-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2324198.0,MMCF,2017-03-01,U.S.,2017Q1
2017,3,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),672176.0,MMCF,2017-03-01,U.S.,2017Q1
2017,4,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),627049.0,MMCF,2017-04-01,U.S.,2017Q2
2017,4,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3962.0,MMCF,2017-04-01,U.S.,2017Q2
2017,4,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),127491.0,MMCF,2017-04-01,U.S.,2017Q2
2017,4,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),211971.0,MMCF,2017-04-01,U.S.,2017Q2
2017,4,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),631624.0,MMCF,2017-04-01,U.S.,2017Q2
2017,4,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),278972.0,MMCF,2017-04-01,U.S.,2017Q2
2017,4,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),50973.0,MMCF,2017-04-01,U.S.,2017Q2
2017,4,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1753578.0,MMCF,2017-04-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),131738.0,MMCF,2017-05-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),49723.0,MMCF,2017-05-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),628407.0,MMCF,2017-05-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),199486.0,MMCF,2017-05-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),178502.0,MMCF,2017-05-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4094.0,MMCF,2017-05-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),700059.0,MMCF,2017-05-01,U.S.,2017Q2
2017,5,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1710548.0,MMCF,2017-05-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),138039.0,MMCF,2017-06-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3962.0,MMCF,2017-06-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),851035.0,MMCF,2017-06-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),614294.0,MMCF,2017-06-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),124057.0,MMCF,2017-06-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),50330.0,MMCF,2017-06-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),128725.0,MMCF,2017-06-01,U.S.,2017Q2
2017,6,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1731387.0,MMCF,2017-06-01,U.S.,2017Q2
2017,7,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),623497.0,MMCF,2017-07-01,U.S.,2017Q3
2017,7,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),134387.0,MMCF,2017-07-01,U.S.,2017Q3
2017,7,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),56698.0,MMCF,2017-07-01,U.S.,2017Q3
2017,7,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),107443.0,MMCF,2017-07-01,U.S.,2017Q3
2017,7,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4094.0,MMCF,2017-07-01,U.S.,2017Q3
2017,7,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),133651.0,MMCF,2017-07-01,U.S.,2017Q3
2017,7,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1950510.0,MMCF,2017-07-01,U.S.,2017Q3
2017,7,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1081826.0,MMCF,2017-07-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),103835.0,MMCF,2017-08-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1904112.0,MMCF,2017-08-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),137228.0,MMCF,2017-08-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1022019.0,MMCF,2017-08-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),134312.0,MMCF,2017-08-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4094.0,MMCF,2017-08-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),55349.0,MMCF,2017-08-01,U.S.,2017Q3
2017,8,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),636935.0,MMCF,2017-08-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),132252.0,MMCF,2017-09-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3962.0,MMCF,2017-09-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1737701.0,MMCF,2017-09-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),114508.0,MMCF,2017-09-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),144828.0,MMCF,2017-09-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),50513.0,MMCF,2017-09-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),859260.0,MMCF,2017-09-01,U.S.,2017Q3
2017,9,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),615144.0,MMCF,2017-09-01,U.S.,2017Q3
2017,10,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),200683.0,MMCF,2017-10-01,U.S.,2017Q4
2017,10,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),656558.0,MMCF,2017-10-01,U.S.,2017Q4
2017,10,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),205087.0,MMCF,2017-10-01,U.S.,2017Q4
2017,10,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4094.0,MMCF,2017-10-01,U.S.,2017Q4
2017,10,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),53456.0,MMCF,2017-10-01,U.S.,2017Q4
2017,10,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),772543.0,MMCF,2017-10-01,U.S.,2017Q4
2017,10,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),139089.0,MMCF,2017-10-01,U.S.,2017Q4
2017,10,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1838965.0,MMCF,2017-10-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),666156.0,MMCF,2017-11-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),138792.0,MMCF,2017-11-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),695526.0,MMCF,2017-11-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),467729.0,MMCF,2017-11-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),62661.0,MMCF,2017-11-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2155805.0,MMCF,2017-11-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),322432.0,MMCF,2017-11-01,U.S.,2017Q4
2017,11,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3962.0,MMCF,2017-11-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2858509.0,MMCF,2017-12-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),83080.0,MMCF,2017-12-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),486806.0,MMCF,2017-12-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),785029.0,MMCF,2017-12-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4094.0,MMCF,2017-12-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),144427.0,MMCF,2017-12-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),760689.0,MMCF,2017-12-01,U.S.,2017Q4
2017,12,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),821890.0,MMCF,2017-12-01,U.S.,2017Q4
2018,1,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),134390.0,MMCF,2018-01-01,U.S.,2018Q1
2018,1,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),553970.0,MMCF,2018-01-01,U.S.,2018Q1
2018,1,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4282.0,MMCF,2018-01-01,U.S.,2018Q1
2018,1,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),786001.0,MMCF,2018-01-01,U.S.,2018Q1
2018,1,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),3107734.0,MMCF,2018-01-01,U.S.,2018Q1
2018,1,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),98811.0,MMCF,2018-01-01,U.S.,2018Q1
2018,1,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),981276.0,MMCF,2018-01-01,U.S.,2018Q1
2018,1,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),782206.0,MMCF,2018-01-01,U.S.,2018Q1
